'399001'	深证成指	日线
日期	开盘	最高	最低	收盘	成交量	成交额	涨数	跌数	MA1	MA2	MA3	MA4	MA5	MA6
2006/04/10	3701.10	3736.60	3667.45	3735.26	28619770.00	13593211904	0	0	3719.42	3718.453	3705.907	3690.206	3607.123	3481.107
2006/04/11	3744.56	3792.84	3716.99	3780.07	30382288.00	14613776384	0	0	3757.665	3739.637	3733.857	3720.74	3636.252	3506.636
2006/04/12	3780.71	3780.99	3725.24	3729.60	27565366.00	12989181952	0	0	3754.835	3748.31	3737.127	3733.006	3657.175	3527.513
2006/04/13	3734.57	3769.36	3659.91	3665.23	30675504.00	14172825600	0	0	3697.415	3724.967	3727.54	3722.748	3674.891	3545.305
2006/04/14	3667.06	3760.02	3665.07	3760.02	24202500.00	11762624512	0	0	3712.625	3718.283	3733.73	3734.036	3699.256	3568.289
2006/04/17	3753.95	3804.21	3743.06	3760.62	26473372.00	13484351488	0	0	3760.32	3728.623	3728.868	3739.108	3714.657	3589.039
2006/04/18	3768.10	3812.28	3729.78	3803.72	25034268.00	13134897152	0	0	3782.17	3774.787	3747.397	3743.838	3732.289	3610.683
2006/04/19	3800.25	3842.64	3785.26	3835.40	25653624.00	13156969472	0	0	3819.56	3799.913	3789.94	3764.998	3749.002	3632.459
2006/04/20	3837.96	3860.21	3815.59	3847.78	28433140.00	14530365440	0	0	3841.59	3828.967	3811.88	3801.508	3762.128	3654.586
2006/04/21	3843.71	3875.34	3798.75	3857.29	30568388.00	15300278272	0	0	3852.535	3846.823	3836.047	3820.962	3777.499	3677.827
2006/04/24	3864.62	3871.64	3772.51	3775.57	31933510.00	16464797696	0	0	3816.43	3826.88	3829.01	3823.952	3781.53	3694.327
2006/04/25	3764.25	3829.28	3708.97	3805.84	29151644.00	15298319360	0	0	3790.705	3812.9	3821.62	3824.376	3784.107	3710.179
2006/04/26	3817.79	3852.27	3806.35	3821.77	30326596.00	16745377792	0	0	3813.805	3801.06	3815.118	3821.65	3793.324	3725.25
2006/04/27	3817.96	3856.07	3794.37	3842.10	25488588.00	13117212672	0	0	3831.935	3823.237	3811.32	3820.514	3811.011	3742.951
2006/04/28	3772.62	3854.99	3730.07	3850.12	30020704.00	15973197824	0	0	3846.11	3837.997	3829.958	3819.08	3820.021	3759.638
2006/05/08	3872.80	4020.37	3872.80	4015.78	30714192.00	16225915904	0	0	3932.95	3902.667	3882.443	3867.122	3845.537	3780.097
2006/05/09	4046.88	4134.04	4043.40	4132.14	41595028.00	21941481472	0	0	4073.96	3999.347	3960.035	3932.382	3878.379	3805.334
2006/05/10	4136.89	4174.00	4084.27	4147.35	44792120.00	23648995328	0	0	4139.745	4098.423	4036.348	3997.498	3909.574	3829.288
2006/05/11	4143.06	4207.18	4084.76	4093.82	49771076.00	26408818688	0	0	4120.585	4124.437	4097.272	4047.842	3934.178	3848.153
2006/05/12	4085.73	4175.21	4060.90	4173.75	42250584.00	21996257280	0	0	4133.785	4138.307	4136.765	4112.568	3965.824	3871.662
2006/05/15	4226.89	4359.58	4207.93	4358.62	54482112.00	29541873664	0	0	4266.185	4208.73	4193.385	4181.136	4024.129	3902.83
2006/05/16	4389.39	4463.08	4232.06	4252.89	58624668.00	34123051008	0	0	4305.755	4261.753	4219.77	4205.286	4068.834	3926.47
2006/05/17	4255.48	4356.27	4208.87	4296.98	44758736.00	25553813504	0	0	4274.935	4302.83	4270.56	4235.212	4116.355	3954.84
2006/05/18	4255.71	4329.74	4191.37	4296.06	39883704.00	21717760000	0	0	4296.52	4281.977	4301.138	4275.66	4161.751	3986.381
2006/05/19	4295.08	4386.21	4265.89	4369.39	42264488.00	23535581184	0	0	4332.725	4320.81	4303.83	4314.788	4213.678	4016.85
2006/05/22	4357.25	4418.52	4333.74	4370.46	44058728.00	24227764224	0	0	4369.925	4345.303	4333.223	4317.156	4249.146	4047.342
2006/05/23	4326.50	4326.50	4159.60	4165.43	40863560.00	22132209664	0	0	4267.945	4301.76	4300.335	4299.664	4252.475	4065.427
2006/05/24	4178.10	4268.60	4032.87	4141.31	39287108.00	22070059008	0	0	4153.37	4225.733	4261.647	4268.53	4251.871	4080.723
2006/05/25	4127.02	4182.43	4066.48	4135.48	25982320.00	14346684416	0	0	4138.395	4147.407	4203.17	4236.414	4256.037	4095.108
2006/05/26	4129.21	4222.27	4129.21	4217.02	27198900.00	15689212928	0	0	4176.25	4164.604	4164.81	4205.94	4260.364	4113.094
2006/05/29	4244.81	4335.91	4218.81	4327.89	31719964.00	18316300288	0	0	4272.455	4226.797	4205.425	4197.426	4257.291	4140.71
2006/05/30	4348.14	4368.35	4301.54	4348.74	34307784.00	20499851264	0	0	4338.315	4297.883	4257.283	4234.088	4266.876	4167.855
2006/05/31	4349.89	4372.39	4264.99	4292.08	37815292.00	21741496320	0	0	4320.41	4322.903	4296.433	4264.242	4266.386	4191.371
2006/06/01	4272.35	4361.00	4272.35	4360.45	41764336.00	22927364096	0	0	4326.265	4333.757	4332.29	4309.236	4272.825	4217.288
2006/06/02	4349.18	4359.75	4236.20	4261.02	48508084.00	26820757504	0	0	4310.735	4304.517	4315.573	4318.036	4261.988	4237.833
2006/06/05	4246.37	4303.81	4182.12	4303.81	38940476.00	21122523136	0	0	4282.415	4308.427	4304.34	4313.22	4255.323	4252.234
2006/06/06	4287.35	4341.66	4268.27	4294.48	32632080.00	18281736192	0	0	4299.145	4286.437	4304.94	4302.368	4268.228	4260.352
2006/06/07	4280.06	4284.87	4091.84	4095.32	36456544.00	20020621312	0	0	4194.9	4231.203	4238.658	4263.016	4263.629	4257.75
2006/06/08	4057.73	4109.35	3990.20	4075.27	32269180.00	16962742272	0	0	4085.295	4155.023	4192.22	4205.98	4257.608	4256.823
2006/06/09	4054.70	4100.75	4005.87	4010.53	29956332.00	15825003520	0	0	4042.9	4060.373	4118.9	4155.882	4236.959	4248.662
2006/06/12	3962.90	4056.21	3947.60	4018.85	19001896.00	10261427200	0	0	4014.69	4034.883	4049.993	4098.89	4206.055	4231.673
2006/06/13	3998.32	4052.86	3969.83	4004.84	21036768.00	11916840960	0	0	4011.845	4011.407	4027.373	4040.962	4171.665	4219.271
2006/06/14	3976.62	3976.62	3904.31	3938.76	20742622.00	11073669120	0	0	3971.8	3987.483	3993.245	4009.65	4136.333	4201.359
2006/06/15	3933.66	4001.98	3930.65	3944.60	18218068.00	9763878912	0	0	3941.68	3962.733	3976.763	3983.516	4094.748	4183.787
2006/06/16	3965.61	4058.30	3965.61	4058.30	22382068.00	12147113984	0	0	4001.45	3980.553	3986.625	3993.07	4074.476	4168.232
2006/06/19	4030.04	4133.79	3994.59	4106.08	24891760.00	14977740800	0	0	4082.19	4036.327	4011.935	4010.516	4054.703	4155.013
2006/06/20	4102.93	4141.68	4090.65	4112.23	22345584.00	12503672832	0	0	4109.155	4092.203	4055.302	4031.994	4036.478	4152.353
2006/06/21	4111.16	4116.49	4046.41	4081.29	25840718.00	14613469184	0	0	4096.76	4099.867	4089.475	4060.5	4035.075	4149.352
2006/06/22	4086.22	4104.25	4055.47	4070.15	22015598.00	12000437248	0	0	4075.72	4087.89	4092.438	4085.61	4034.563	4146.085
2006/06/23	4068.08	4115.24	4049.84	4111.68	21149044.00	11763750912	0	0	4090.915	4087.707	4093.837	4096.286	4044.678	4140.818
2006/06/26	4120.08	4203.87	4120.08	4202.35	23946676.00	13731581952	0	0	4157.015	4128.06	4116.368	4115.54	4063.028	4134.542
2006/06/27	4211.52	4232.33	4178.41	4206.43	24073488.00	14500298752	0	0	4204.39	4173.487	4147.652	4134.38	4083.187	4127.426
2006/06/28	4198.87	4221.66	4181.89	4193.04	22561844.00	12943181824	0	0	4199.735	4200.607	4178.375	4156.73	4108.615	4122.474
2006/06/29	4197.14	4311.31	4197.14	4301.43	32685200.00	19015000064	0	0	4247.235	4233.633	4225.813	4202.986	4144.298	4119.523
2006/06/30	4322.41	4341.62	4275.83	4301.64	30060584.00	17681569792	0	0	4301.535	4265.37	4250.635	4240.978	4168.632	4121.554
2006/07/03	4302.20	4398.37	4302.20	4398.37	31196912.00	18628128768	0	0	4350.005	4333.813	4298.62	4280.182	4197.861	4126.282
2006/07/04	4400.52	4403.93	4326.24	4345.56	34375088.00	20582490112	0	0	4371.965	4348.523	4336.75	4308.008	4221.194	4128.836
2006/07/05	4345.83	4345.93	4259.16	4291.25	27263388.00	15697795072	0	0	4318.405	4345.06	4334.205	4327.65	4242.19	4138.633
2006/07/06	4287.70	4356.83	4284.87	4348.45	29143192.00	17410711552	0	0	4319.85	4328.42	4345.908	4337.054	4270.02	4152.292
2006/07/07	4360.08	4376.52	4311.79	4322.83	28872952.00	17401024512	0	0	4335.64	4320.843	4327.022	4341.292	4291.135	4167.907
2006/07/10	4322.37	4340.68	4283.35	4336.24	25747462.00	15434995712	0	0	4329.535	4335.84	4324.692	4328.866	4304.524	4183.776
2006/07/11	4336.02	4344.16	4295.97	4323.49	27699980.00	16516582400	0	0	4329.865	4327.52	4332.753	4324.452	4316.23	4199.708
2006/07/12	4324.00	4391.58	4324.00	4350.79	33486800.00	20164179968	0	0	4337.14	4336.84	4333.338	4336.36	4332.005	4220.31
2006/07/13	4346.33	4357.39	4130.64	4149.04	43364956.00	25231108096	0	0	4249.915	4274.44	4289.89	4296.478	4316.766	4230.532
2006/07/14	4115.04	4226.50	4094.87	4187.49	29069062.00	16444379136	0	0	4168.265	4229.107	4252.703	4269.41	4305.351	4236.992
2006/07/17	4179.70	4235.72	4164.83	4229.10	22745636.00	12857466880	0	0	4208.295	4188.543	4229.105	4247.982	4288.424	4243.143
2006/07/18	4220.66	4240.08	4197.08	4235.08	22383488.00	12675683328	0	0	4232.09	4217.224	4200.178	4230.3	4277.376	4249.285
2006/07/19	4213.79	4213.79	4092.88	4109.66	23403904.00	13068744704	0	0	4172.37	4191.28	4190.333	4182.074	4259.217	4250.704
2006/07/20	4101.95	4149.31	4093.32	4135.87	18104052.00	9519233024	0	0	4122.765	4160.204	4177.428	4179.44	4237.959	4253.99
2006/07/21	4136.45	4183.04	4133.73	4178.98	18346256.00	9889781760	0	0	4157.425	4141.503	4164.897	4177.738	4223.574	4257.354
2006/07/24	4130.75	4190.12	4096.66	4183.27	17675636.00	9845559296	0	0	4181.125	4166.04	4151.945	4168.572	4208.277	4256.4
2006/07/25	4182.31	4236.99	4182.31	4221.83	19592868.00	11302522880	0	0	4202.55	4194.693	4179.987	4165.922	4198.111	4257.17
2006/07/26	4229.45	4240.47	4198.16	4199.27	19830820.00	10727518208	0	0	4210.55	4201.457	4195.837	4183.844	4182.959	4257.482
2006/07/27	4194.25	4205.81	4108.25	4129.91	21618376.00	11625720832	0	0	4164.59	4183.67	4183.57	4182.652	4181.046	4248.906
2006/07/28	4130.39	4151.21	4043.66	4080.62	20847780.00	11546724352	0	0	4105.265	4136.6	4157.908	4162.98	4170.359	4237.855
2006/07/31	4068.51	4068.51	3936.74	3946.87	20955686.00	11073360896	0	0	4013.745	4052.467	4089.167	4115.7	4142.136	4215.28
2006/08/01	3941.49	3969.89	3906.27	3919.55	16462428.00	8438103040	0	0	3933.21	3982.347	4019.238	4055.244	4110.583	4193.979
2006/08/02	3920.01	3935.15	3838.71	3892.37	16857828.00	9204545536	0	0	3905.96	3919.597	3959.853	3993.864	4088.854	4174.036
2006/08/03	3891.74	3908.74	3853.87	3883.12	12918548.00	7065782784	0	0	3887.745	3898.347	3910.478	3944.506	4063.579	4150.769
2006/08/04	3884.31	3898.12	3811.52	3820.48	15360055.00	7880551424	0	0	3851.8	3865.323	3878.88	3892.478	4027.729	4125.651
2006/08/07	3802.00	3832.12	3766.83	3780.37	14555368.00	7089162752	0	0	3800.425	3827.99	3844.085	3859.178	3987.439	4097.858
2006/08/08	3784.12	3868.70	3784.12	3868.70	14557592.00	7087552000	0	0	3824.535	3823.183	3838.167	3849.008	3952.126	4075.119
2006/08/09	3869.12	3875.25	3840.40	3852.72	13712326.00	6696343552	0	0	3860.71	3833.93	3830.567	3841.078	3917.471	4050.215
2006/08/10	3851.01	3905.64	3849.26	3905.41	15295178.00	7801090048	0	0	3879.065	3875.61	3851.8	3845.536	3895.021	4038.034
2006/08/11	3911.21	3914.63	3875.72	3909.63	14791949.00	7733143552	0	0	3907.52	3889.253	3884.115	3863.366	3877.922	4024.141
2006/08/14	3901.70	3927.88	3840.45	3853.74	15429009.00	7738700288	0	0	3881.685	3889.593	3880.375	3878.04	3868.609	4005.373
2006/08/15	3844.71	3912.22	3836.12	3912.22	13317227.00	6872074240	0	0	3882.98	3891.863	3895.25	3886.744	3867.876	3989.229
2006/08/16	3919.12	3972.71	3906.79	3972.71	17523270.00	9665472512	0	0	3942.465	3912.89	3912.075	3910.742	3875.91	3982.382
2006/08/17	3964.11	3964.11	3913.63	3939.59	15192238.00	7706364928	0	0	3956.15	3941.507	3919.565	3917.578	3881.557	3972.568
2006/08/18	3928.40	3964.76	3913.41	3924.27	12595924.00	6392869376	0	0	3931.93	3945.523	3937.198	3920.506	3891.936	3959.833
2006/08/21	3835.82	3932.13	3807.37	3932.13	14334415.00	7275167232	0	0	3928.2	3931.997	3942.175	3936.184	3907.112	3947.276
2006/08/22	3924.74	3988.15	3922.51	3977.87	15404835.00	8399040512	0	0	3955	3944.757	3943.465	3949.314	3918.029	3935.078
2006/08/23	3974.45	4004.31	3966.10	3975.72	16641251.00	9615765504	0	0	3976.795	3961.907	3952.498	3949.916	3930.329	3923.9
2006/08/24	3966.08	3986.37	3941.06	3977.34	14378317.00	7975396864	0	0	3976.53	3976.977	3965.765	3957.466	3937.522	3916.271
2006/08/25	3978.60	4014.25	3973.97	3997.54	17858084.00	10295272448	0	0	3987.44	3983.533	3982.118	3972.12	3946.313	3912.117
2006/08/28	4001.00	4116.14	4000.85	4114.37	22632396.00	12913602560	0	0	4055.955	4029.75	4016.243	4008.568	3972.376	3920.492
2006/08/29	4117.85	4216.18	4117.85	4140.14	27444774.00	15679561728	0	0	4127.255	4084.017	4057.348	4041.022	3995.168	3931.522
2006/08/30	4127.33	4161.54	4104.74	4157.56	19914184.00	10918606848	0	0	4148.85	4137.357	4102.402	4077.39	4013.653	3944.781
2006/08/31	4159.93	4196.74	4155.71	4178.83	22883412.00	12045151232	0	0	4168.195	4158.843	4147.725	4117.688	4037.577	3959.567
2006/09/01	4183.52	4185.74	4109.75	4128.75	22479814.00	12148548608	0	0	4153.79	4155.047	4151.32	4143.93	4058.025	3974.98
2006/09/04	4116.50	4181.45	4114.56	4181.45	19411696.00	10574966784	0	0	4155.1	4163.01	4161.647	4157.346	4082.957	3995.034
2006/09/05	4185.68	4195.49	4154.97	4165.85	21439790.00	11718414336	0	0	4173.65	4158.684	4163.72	4162.488	4101.755	4009.892
2006/09/06	4165.47	4178.04	4128.25	4171.18	21547200.00	11716884480	0	0	4168.515	4172.827	4161.808	4165.212	4121.301	4025.815
2006/09/07	4172.72	4172.72	4109.70	4119.04	17636880.00	9528448000	0	0	4145.11	4152.023	4159.38	4153.254	4135.471	4036.497
2006/09/08	4115.62	4140.62	4101.31	4111.02	14759683.00	8160151040	0	0	4115.03	4133.747	4141.772	4149.708	4146.819	4046.566
2006/09/11	4105.50	4135.64	4067.15	4135.64	17622202.00	9833094144	0	0	4123.33	4121.9	4134.22	4140.546	4148.946	4060.661
2006/09/12	4134.48	4160.56	4127.12	4153.27	19375988.00	10523111424	0	0	4144.455	4133.31	4129.743	4138.03	4150.259	4072.714
2006/09/13	4151.58	4175.95	4117.43	4117.89	19979564.00	10914940928	0	0	4135.58	4135.6	4129.455	4127.372	4146.292	4079.973
2006/09/14	4110.99	4130.99	4069.12	4102.27	17681552.00	9775235072	0	0	4110.08	4124.477	4127.268	4124.018	4138.636	4088.106
2006/09/15	4100.35	4183.75	4099.72	4183.75	19127288.00	10705118208	0	0	4143.01	4134.637	4139.295	4138.564	4144.136	4101.081
2006/09/18	4202.06	4243.62	4187.79	4238.27	22308782.00	11889900544	0	0	4211.01	4174.763	4160.545	4159.09	4149.818	4116.388
2006/09/19	4249.00	4264.47	4214.39	4223.81	23706832.00	12451804160	0	0	4231.04	4215.277	4187.025	4173.198	4155.614	4128.685
2006/09/20	4216.77	4260.79	4188.56	4247.75	22517558.00	12041105408	0	0	4235.78	4236.61	4223.395	4199.17	4163.271	4142.286
2006/09/21	4250.68	4306.72	4246.45	4282.70	22377546.00	12023758848	0	0	4265.225	4251.42	4248.133	4235.256	4179.637	4157.554
2006/09/22	4287.96	4310.47	4253.91	4269.93	22205116.00	12495455232	0	0	4276.315	4266.793	4256.048	4252.492	4195.528	4171.174
2006/09/25	4263.74	4320.56	4242.06	4271.97	20932854.00	11323501568	0	0	4270.95	4274.867	4268.088	4259.232	4209.161	4179.054
2006/09/26	4259.89	4273.18	4189.12	4210.64	18698136.00	9875695616	0	0	4241.305	4250.847	4258.81	4256.598	4214.898	4182.579
2006/09/27	4205.06	4241.93	4175.64	4241.93	16873224.00	9238637568	0	0	4226.285	4241.514	4248.618	4255.434	4227.302	4186.797
2006/09/28	4244.64	4302.22	4235.27	4288.37	19242004.00	11827857408	0	0	4265.15	4246.98	4253.228	4256.568	4245.912	4192.274
2006/09/29	4291.98	4344.60	4291.98	4326.77	23631120.00	13810900992	0	0	4307.57	4285.69	4266.928	4267.936	4260.214	4202.175
2006/10/09	4366.27	4440.48	4357.97	4407.73	27677530.00	16148317184	0	0	4367.25	4340.957	4316.2	4295.088	4277.16	4213.489
2006/10/10	4416.21	4429.64	4363.74	4382.54	29471628.00	16279136256	0	0	4395.135	4372.347	4351.353	4329.468	4293.033	4224.324
2006/10/11	4378.02	4396.77	4346.56	4375.58	23435420.00	13131640832	0	0	4379.06	4388.617	4373.155	4356.198	4305.816	4234.543
2006/10/12	4376.27	4379.12	4338.10	4348.75	28100180.00	15211826176	0	0	4362.165	4368.957	4378.65	4368.274	4312.421	4246.029
2006/10/13	4343.54	4389.98	4336.48	4380.54	22412112.00	12312864768	0	0	4364.645	4368.29	4371.853	4379.028	4323.482	4259.505
2006/10/16	4380.56	4391.73	4324.79	4332.50	23454148.00	12857393152	0	0	4356.52	4353.93	4359.343	4363.982	4329.535	4269.348
2006/10/17	4336.50	4378.58	4315.96	4343.66	21665672.00	12308632576	0	0	4338.08	4352.233	4351.362	4356.206	4342.837	4278.868
2006/10/18	4341.33	4438.23	4338.24	4438.23	21302566.00	12555942912	0	0	4390.945	4371.463	4373.732	4368.736	4362.467	4294.885
2006/10/19	4438.81	4467.27	4424.49	4438.14	22875080.00	13142180864	0	0	4438.185	4406.677	4388.133	4386.614	4377.444	4311.678
2006/10/20	4443.41	4468.25	4425.18	4448.43	25166684.00	14207057920	0	0	4443.285	4441.6	4417.115	4400.192	4389.61	4324.912
2006/10/23	4447.77	4471.04	4326.41	4356.39	25838720.00	14429869056	0	0	4402.41	4414.32	4420.298	4404.97	4384.476	4330.818
2006/10/24	4360.93	4454.64	4360.93	4452.68	22454064.00	12628086784	0	0	4404.535	4419.167	4423.91	4426.774	4391.49	4342.262
2006/10/25	4464.66	4543.89	4462.73	4515.35	27378106.00	16395020288	0	0	4484.015	4441.474	4443.213	4442.198	4405.467	4355.642
2006/10/26	4522.08	4589.37	4477.12	4584.58	21056004.00	12840124416	0	0	4549.965	4517.537	4477.25	4471.486	4429.05	4370.735
2006/10/27	4582.31	4633.66	4534.35	4558.41	21699256.00	12874625024	0	0	4571.495	4552.78	4527.755	4493.482	4446.837	4385.16
2006/10/30	4545.00	4586.85	4511.41	4560.27	21114700.00	12224346112	0	0	4559.34	4567.753	4554.652	4534.258	4469.614	4399.575
2006/10/31	4562.56	4626.83	4562.56	4621.97	20790228.00	12281865216	0	0	4591.12	4580.217	4581.308	4568.116	4497.445	4420.141
2006/11/01	4630.35	4645.25	4599.60	4643.16	23313160.00	13899977728	0	0	4632.565	4608.467	4595.953	4593.678	4517.938	4440.203
2006/11/02	4646.04	4657.12	4600.79	4657.12	23804708.00	13775759360	0	0	4650.14	4640.75	4620.63	4608.186	4539.836	4458.64
2006/11/03	4656.83	4737.56	4655.60	4690.43	22559808.00	13488926720	0	0	4673.775	4663.57	4653.17	4634.59	4564.036	4476.823
2006/11/06	4655.00	4785.35	4632.85	4785.35	23900588.00	13921038336	0	0	4737.89	4710.967	4694.015	4679.606	4606.932	4495.704
2006/11/07	4804.50	4830.66	4749.75	4830.29	25461304.00	15476286464	0	0	4807.82	4768.69	4740.798	4721.27	4644.693	4518.092
2006/11/08	4825.04	4825.04	4765.06	4778.20	18137426.00	11301619712	0	0	4804.245	4797.947	4771.067	4748.278	4670.978	4538.223
2006/11/09	4756.31	4881.79	4734.14	4869.60	18984044.00	12191027200	0	0	4823.9	4826.03	4815.86	4790.774	4699.48	4564.265
2006/11/10	4877.52	4900.56	4734.99	4777.62	23150960.00	13871198208	0	0	4823.61	4808.474	4813.928	4808.212	4721.401	4584.119
2006/11/13	4740.27	4799.41	4632.33	4663.39	21795812.00	12991440896	0	0	4720.505	4770.204	4772.203	4783.82	4731.713	4600.664
2006/11/14	4659.62	4725.31	4582.83	4725.31	18138470.00	10997617664	0	0	4694.35	4722.107	4758.98	4762.824	4742.047	4619.746
2006/11/15	4722.45	4937.06	4722.45	4937.06	19818864.00	12933480448	0	0	4831.185	4775.253	4775.845	4794.596	4771.437	4644.688
2006/11/16	4952.14	5048.91	4940.00	4945.62	24624144.00	16935294976	0	0	4941.34	4869.33	4817.845	4809.8	4800.287	4670.062
2006/11/17	4926.72	5067.50	4893.10	5067.50	22135896.00	13905410048	0	0	5006.56	4983.394	4918.873	4867.776	4837.994	4701.015
2006/11/20	5080.49	5179.74	5080.49	5177.96	25580988.00	16924296192	0	0	5122.73	5063.693	5032.035	4970.69	4877.255	4742.094
2006/11/21	5181.39	5240.12	5080.66	5239.08	24927810.00	16331887616	0	0	5208.52	5161.513	5107.54	5073.444	4918.134	4781.414
2006/11/22	5236.64	5335.91	5203.27	5276.66	28728244.00	18645315584	0	0	5257.87	5231.233	5190.3	5141.364	4967.98	4819.479
2006/11/23	5272.14	5345.89	5237.41	5292.41	25071432.00	16122059776	0	0	5284.535	5269.383	5246.527	5210.722	5010.261	4854.871
2006/11/24	5280.27	5324.21	5223.99	5297.08	27035082.00	17658738688	0	0	5294.745	5288.717	5276.308	5256.638	5062.207	4891.804
2006/11/27	5292.18	5384.02	5273.81	5384.02	26796396.00	17474463744	0	0	5340.55	5324.503	5312.542	5297.85	5134.27	4932.992
2006/11/28	5373.06	5424.16	5327.52	5362.00	27229522.00	17703188480	0	0	5373.01	5347.7	5333.877	5322.434	5197.939	4969.993
2006/11/29	5258.20	5490.43	5219.50	5457.50	27891304.00	18338586624	0	0	5409.75	5401.173	5375.15	5358.602	5249.983	5010.71
2006/11/30	5474.25	5666.99	5474.25	5666.99	38220064.00	24676712448	0	0	5562.245	5495.497	5467.627	5433.518	5322.12	5061.204
2006/12/01	5692.46	5822.04	5692.46	5748.06	39447376.00	25853652992	0	0	5707.525	5624.184	5558.638	5523.714	5390.176	5114.085
2006/12/04	5750.16	5900.91	5745.75	5875.58	40952716.00	26249510912	0	0	5811.82	5763.543	5687.033	5622.026	5459.938	5168.597
2006/12/05	5887.71	6005.52	5860.33	5928.02	44941616.00	28958996480	0	0	5901.8	5850.553	5804.663	5735.23	5528.832	5223.483
2006/12/06	5937.81	5970.37	5648.79	5838.50	48373036.00	30361157632	0	0	5883.26	5880.7	5847.54	5811.43	5585.016	5276.498
2006/12/07	5813.70	5960.64	5793.41	5811.50	44236376.00	27606908928	0	0	5825	5859.34	5863.4	5840.332	5636.925	5323.593
2006/12/08	5732.62	5820.70	5636.37	5641.47	36715588.00	23510900736	0	0	5726.485	5763.823	5804.873	5819.014	5671.364	5366.786
2006/12/11	5632.66	5951.29	5629.35	5951.29	28564624.00	18114265088	0	0	5796.38	5801.42	5810.69	5834.156	5728.091	5431.181
2006/12/12	5975.70	6045.24	5858.85	5983.14	30556722.00	20256354304	0	0	5967.215	5858.633	5846.85	5845.18	5790.205	5494.072
2006/12/13	5990.08	6016.83	5889.75	5972.47	27011436.00	17977149440	0	0	5977.805	5968.967	5887.093	5871.974	5841.702	5545.843
2006/12/14	5981.37	6044.27	5951.24	6044.27	29950940.00	19695276032	0	0	6008.37	5999.96	5987.792	5918.528	5879.43	5600.775
2006/12/15	6064.64	6176.64	6025.50	6168.48	36347416.00	25370120192	0	0	6106.375	6061.74	6042.09	6023.93	5921.472	5655.824
2006/12/18	6184.25	6425.22	6184.25	6393.31	41368456.00	28441696256	0	0	6280.895	6202.02	6144.633	6112.334	5973.245	5716.592
2006/12/19	6428.27	6465.06	6239.75	6369.14	41063348.00	28458612736	0	0	6381.225	6310.31	6243.8	6189.534	6017.357	5773.095
2006/12/20	6329.72	6441.06	6270.02	6439.43	40883400.00	26796449792	0	0	6404.285	6400.627	6342.59	6282.926	6077.45	5831.233
2006/12/21	6432.68	6452.87	6325.45	6334.16	43412072.00	27949533184	0	0	6386.795	6380.91	6384.01	6340.904	6129.716	5883.321
2006/12/22	6298.14	6349.70	6221.14	6242.16	34725300.00	22317512704	0	0	6288.16	6338.583	6346.223	6355.64	6189.785	5930.575
2006/12/25	6238.50	6481.33	6238.50	6382.60	33507562.00	22979450880	0	0	6312.38	6319.64	6349.588	6353.498	6232.916	5980.503
2006/12/26	6399.62	6448.39	6275.89	6356.47	31831212.00	21069275136	0	0	6369.535	6327.077	6328.848	6350.964	6270.249	6030.227
2006/12/27	6360.93	6546.46	6360.93	6489.68	27673860.00	18885269504	0	0	6423.075	6409.583	6367.728	6361.014	6321.97	6081.836
2006/12/28	6515.58	6585.52	6405.29	6436.27	33577624.00	22658398208	0	0	6462.975	6427.474	6416.255	6381.436	6361.17	6120.3
2006/12/29	6481.25	6687.27	6481.25	6647.12	35427436.00	24991356928	0	0	6541.695	6524.357	6482.385	6462.428	6409.034	6165.253
2007/01/04	6730.12	6954.64	6659.79	6705.33	46237900.00	33074421760	0	0	6676.225	6596.24	6569.6	6526.974	6440.236	6206.741
2007/01/05	6667.71	6777.79	6585.06	6706.23	40716812.00	28338477056	0	0	6705.78	6686.227	6623.737	6596.926	6473.945	6245.651
2007/01/08	6693.29	6872.60	6691.37	6870.50	48143420.00	33473726464	0	0	6788.365	6760.687	6732.295	6673.09	6517.052	6297.251
2007/01/09	6894.18	7095.73	6848.68	7078.58	50291632.00	34578436096	0	0	6974.54	6885.104	6840.16	6801.552	6591.494	6360.605
2007/01/10	7110.85	7346.00	7100.06	7346.00	55911884.00	38846283776	0	0	7212.29	7098.36	7000.328	6941.328	6701.878	6445.832
2007/01/11	7343.93	7494.08	7259.83	7289.58	65860936.00	43784392704	0	0	7317.79	7238.053	7146.165	7058.178	6792.576	6512.746
2007/01/12	7254.56	7395.87	7113.77	7187.02	55666184.00	38706221056	0	0	7238.3	7274.2	7225.295	7154.336	6875.631	6572.94
2007/01/15	7177.22	7639.52	7175.43	7636.43	48065460.00	35227369472	0	0	7411.725	7371.01	7364.758	7307.522	6990.306	6656.138
2007/01/16	7696.24	8020.98	7669.00	8002.87	56422244.00	41614360576	0	0	7819.65	7608.773	7528.975	7492.38	7146.966	6754.068
2007/01/17	7998.31	8044.50	7593.81	7775.64	67637136.00	50698145792	0	0	7889.255	7804.98	7650.49	7578.308	7259.818	6834.426
2007/01/18	7672.74	7830.68	7499.25	7790.87	58770424.00	43478315008	0	0	7783.255	7856.46	7801.453	7678.566	7368.372	6904.304
2007/01/19	7784.27	8065.31	7784.27	8065.31	65116568.00	48568590336	0	0	7928.09	7877.273	7908.673	7854.224	7504.28	6989.113
2007/01/22	8156.75	8357.40	8145.79	8343.07	70063120.00	51523985408	0	0	8204.19	8066.417	7993.723	7995.552	7651.537	7084.294
