'000001'	上证指数	日线
日期	开盘	最高	最低	收盘	成交量	成交额	涨数	跌数	MA1	MA2	MA3	MA4	MA5	MA6
1996/01/02	550.26	550.26	537.38	537.87	482478.00	223117088	11	180	546.58	549.993	558.52	575.74	598.248	663.741
1996/01/03	535.23	542.74	530.79	542.42	556192.00	252573808	136	45	540.145	545.193	552.56	570.776	593.508	660.971
1996/01/04	541.94	558.94	539.76	558.76	1105912.00	451487904	208	2	550.59	546.35	550.232	566.548	590.024	658.436
1996/01/05	559.03	561.36	536.12	536.37	1386371.00	597184640	9	190	547.565	545.85	546.142	560.442	585.251	655.635
1996/01/08	533.33	540.04	527.91	539.17	696207.00	287291296	101	79	537.77	544.767	542.918	554.935	580.37	652.905
1996/01/09	541.35	559.64	540.99	558.62	1894742.00	803436608	193	4	548.895	544.72	547.068	552.794	577.339	650.526
1996/01/10	552.30	552.31	540.59	547.62	1531535.00	652606208	14	181	553.12	548.47	548.108	550.334	573.247	647.947
1996/01/11	547.46	552.56	543.12	545.64	1157744.00	496816160	48	140	546.63	550.627	545.484	547.858	569.839	645.094
1996/01/12	545.23	549.76	541.67	547.11	967428.00	421599840	88	79	546.375	546.79	547.632	546.887	566.457	642.499
1996/01/15	545.05	551.91	543.83	551.04	919360.00	423648768	128	50	549.075	547.93	550.006	546.462	563.815	639.578
1996/01/16	551.82	554.90	545.49	547.76	852911.00	362896448	43	135	549.4	548.637	547.834	547.451	561.596	636.656
1996/01/17	546.21	548.57	535.24	537.31	981152.00	409780928	9	185	542.535	545.37	545.772	546.94	558.858	633.552
1996/01/18	533.38	533.41	517.30	517.63	1267548.00	559187840	4	187	527.47	534.233	540.17	542.827	554.688	629.505
1996/01/19	515.00	523.59	512.83	523.51	863912.00	382324416	152	34	520.57	526.15	535.45	541.541	550.992	626.039
1996/01/22	520.95	521.00	514.16	516.46	682624.00	309450784	16	179	519.985	519.2	528.534	539.27	547.102	622.607
1996/01/23	515.48	522.41	515.48	519.60	556340.00	251084176	155	25	518.03	519.857	522.902	535.368	544.081	619.221
1996/01/24	519.94	524.33	519.94	522.63	779976.00	344156032	148	36	521.115	519.563	519.966	532.869	541.602	615.976
1996/01/25	523.75	538.96	520.74	521.37	2307320.00	941892224	50	101	522	521.2	520.714	530.442	539.15	612.609
1996/01/26	516.44	527.07	515.37	525.57	967330.00	399410624	146	42	523.47	523.19	521.126	528.288	537.588	609.34
1996/01/29	526.20	530.17	525.49	529.14	1098300.00	485379488	144	33	527.355	525.36	523.662	526.098	536.28	606.03
1996/01/30	531.30	532.65	525.60	532.57	1153756.00	528944224	134	49	530.855	529.093	526.256	524.579	536.015	602.637
1996/01/31	531.46	538.11	530.12	537.35	1964732.00	820317376	139	34	534.96	533.02	529.2	524.583	535.761	599.431
1996/02/01	536.24	537.17	532.61	536.68	962216.00	446982816	66	111	537.015	535.533	532.262	526.488	534.657	596.516
1996/02/02	535.12	536.04	528.57	536.04	993070.00	487401952	80	105	536.36	536.69	534.356	527.741	534.641	593.596
1996/02/05	537.23	537.27	522.48	522.85	1220876.00	680048896	9	188	529.445	531.857	533.098	528.38	533.825	590.498
1996/02/06	520.08	522.67	518.18	520.69	776204.00	399122656	51	123	521.77	526.527	530.722	528.489	531.928	587.698
1996/02/07	520.37	524.72	519.65	524.30	673555.00	336764864	143	48	522.495	522.613	528.112	528.656	530.763	584.955
1996/02/08	523.74	524.65	521.13	521.86	378694.00	188936768	52	129	523.08	522.283	525.148	528.705	529.573	582.116
1996/02/09	522.00	525.43	521.11	525.41	329658.00	153374048	163	22	523.635	523.857	523.022	528.689	528.489	579.498
1996/02/12	523.57	524.06	523.57	523.85	364642.00	180683456	87	77	524.63	523.707	523.222	528.16	527.129	576.959
1996/02/13	525.14	530.75	524.96	529.58	471762.00	213136672	173	18	526.715	526.28	525	527.861	526.22	574.54
1996/02/14	530.09	534.18	528.71	529.25	497882.00	227457600	72	101	529.415	527.56	525.99	527.051	525.817	572.054
1996/02/15	529.32	538.35	528.50	536.98	830979.00	394265504	191	7	533.115	531.937	529.014	527.081	526.784	569.948
1996/02/16	537.13	553.83	537.13	552.94	1870609.00	929203712	208	3	544.96	539.723	534.52	528.771	528.256	568.191
1996/03/04	583.38	601.98	572.91	601.98	4480922.00	2381797376	199	11	577.46	563.967	550.146	536.684	532.532	567.235
1996/03/05	600.46	606.51	582.73	587.06	4289672.00	2200693504	21	187	594.52	580.66	561.642	543.321	535.905	566.268
1996/03/06	582.37	583.33	558.69	559.70	2514256.00	1265822592	8	194	573.38	582.913	567.732	546.861	537.758	564.721
1996/03/07	558.12	569.33	558.04	569.33	1148420.00	586832896	183	15	564.515	572.03	574.202	551.608	540.156	563.516
1996/03/08	566.89	574.78	559.18	573.13	1334412.00	765905152	128	62	571.23	567.387	578.24	556.38	542.534	562.383
1996/03/11	574.19	575.47	565.53	568.12	1157246.00	633143040	45	149	570.625	570.193	571.468	560.807	544.484	561.288
1996/03/12	566.30	566.30	556.41	563.88	1166224.00	631256000	32	167	566	568.377	566.832	564.237	546.049	560.104
1996/03/13	562.77	566.13	561.03	563.20	661702.00	340816160	79	89	563.54	565.067	567.532	567.632	547.341	558.87
1996/03/14	562.98	564.73	561.50	562.30	592667.00	316831584	53	126	562.75	563.127	566.126	570.164	548.622	557.768
1996/03/15	561.44	563.50	557.54	562.39	597795.00	308015200	84	84	562.345	562.63	563.978	571.109	549.94	556.611
1996/03/18	561.81	568.02	561.09	567.87	980704.00	529025664	170	27	565.13	564.187	563.928	567.698	552.191	555.462
1996/03/19	568.14	571.13	565.34	566.55	763322.00	412310688	69	115	567.21	565.603	564.462	565.647	554.484	554.584
1996/03/20	566.28	570.48	566.24	569.67	803071.00	446453664	145	31	568.11	568.03	565.756	566.644	556.753	553.587
1996/03/21	570.22	574.01	569.31	569.76	1118479.00	594341056	89	89	569.715	568.66	567.248	566.687	559.148	552.853
1996/03/22	569.51	571.33	566.52	570.18	884935.00	464683168	98	86	569.97	569.87	568.806	566.392	561.386	552.11
1996/03/25	570.77	572.75	569.37	570.24	962360.00	552893120	85	85	570.21	570.06	569.28	566.604	563.706	551.55
1996/03/26	570.25	570.74	562.97	563.52	890455.00	467403200	17	185	566.88	567.98	568.674	566.568	565.403	551.073
1996/03/27	562.73	562.98	557.32	562.35	684522.00	369351136	62	129	562.935	565.37	567.21	566.483	567.057	550.578
1996/03/28	562.31	562.44	553.89	554.04	1060696.00	578857472	6	189	558.195	559.97	564.066	565.657	567.911	549.794
1996/03/29	553.79	557.33	549.72	556.39	1085856.00	461200416	108	80	555.215	557.593	561.308	565.057	568.083	549.11
1996/04/01	566.21	573.95	561.95	566.19	1371654.00	820544768	185	380	561.29	558.873	560.498	564.889	566.294	548.643
1996/04/02	564.94	564.99	556.91	557.21	676068.00	358805952	102	91	561.7	559.93	559.236	563.955	564.801	548.262
1996/04/03	557.56	562.28	556.23	560.98	484239.00	258397120	167	22	559.095	561.46	558.962	563.086	564.865	548.075
1996/04/04	561.19	564.47	559.82	563.19	536910.00	305107200	127	47	562.085	560.46	560.792	562.429	564.558	547.955
1996/04/05	563.67	584.18	563.67	582.53	1157159.00	709539456	195	6	572.86	568.9	566.02	563.664	565.028	548.383
1996/04/08	583.63	587.60	578.32	581.38	1899630.00	1215845248	73	114	581.955	575.7	569.058	564.778	565.691	548.818
1996/04/09	580.63	580.94	576.61	578.07	859304.00	502418944	38	153	579.725	580.66	573.23	566.233	566.401	549.488
1996/04/10	578.37	582.30	577.73	579.82	1004596.00	608286080	127	54	578.945	579.757	576.998	567.98	567.232	550.112
1996/04/11	579.51	583.38	576.99	583.38	998554.00	611694976	128	51	581.6	580.423	581.036	570.914	568.286	550.522
1996/04/12	584.39	593.73	584.39	586.96	1548457.00	963649920	145	46	585.17	583.387	581.922	573.971	569.514	551.365
1996/04/15	585.95	587.92	583.32	584.67	827848.00	485692320	54	145	585.815	585.003	582.58	575.819	570.354	552.123
1996/04/16	584.27	591.42	584.22	590.85	1350672.00	723479872	189	13	587.76	587.493	585.136	579.183	571.569	552.661
1996/04/17	594.15	597.77	591.89	593.38	1740492.00	981171008	143	49	592.115	589.633	587.848	582.423	572.755	553.423
1996/04/18	592.81	600.28	589.80	600.28	1656788.00	948629120	185	15	596.83	594.837	591.228	586.132	574.281	554.334
1996/04/19	602.15	618.27	602.15	618.12	4123338.00	2443462656	208	3	609.2	603.927	597.46	589.691	576.677	555.517
1996/04/22	624.93	627.65	613.94	613.97	5312174.00	3500454656	63	135	616.045	610.79	603.32	592.95	578.864	556.566
1996/04/23	611.37	623.77	609.89	623.77	2881554.00	1789477248	174	28	618.87	618.62	609.904	597.52	581.877	557.833
1996/04/24	633.80	664.65	633.80	664.65	7184552.00	4445490176	200	9	644.21	634.13	624.158	606.003	586.992	559.955
1996/04/25	674.47	686.38	650.82	652.67	6689212.00	4503472640	43	155	658.66	647.03	634.636	612.932	591.923	562.206
1996/04/26	660.14	714.56	660.14	707.61	10071376.00	6973551104	206	2	680.14	674.977	652.534	624.997	599.484	565.274
1996/04/29	722.57	739.29	710.00	738.62	8780222.00	6372420096	200	21	723.115	699.633	677.464	640.392	608.106	568.977
1996/04/30	728.39	738.50	679.45	681.16	7235603.00	5051592704	24	194	709.89	709.13	688.942	649.423	614.303	571.67
1996/05/02	715.97	721.66	652.76	654.43	5179000.00	3547683840	25	184	667.795	691.403	686.898	655.528	618.976	573.866
1996/05/03	654.43	660.27	645.01	650.04	2960826.00	2002063232	48	151	652.235	661.877	686.372	660.504	623.318	576.011
1996/05/06	648.23	672.85	648.23	671.28	5766488.00	2988111616	172	29	660.66	658.583	679.106	665.82	627.755	578.439
1996/05/07	677.44	682.62	660.02	661.16	4933714.00	2700472832	42	170	666.22	660.827	663.614	670.539	631.745	580.64
1996/05/08	659.70	666.86	653.12	661.27	3119169.00	1796040064	79	118	661.215	664.57	659.636	674.289	635.904	582.785
1996/05/09	659.40	669.80	654.82	656.90	2672480.00	1703690624	51	147	659.085	659.777	660.13	673.514	639.758	584.777
1996/05/10	656.33	661.47	648.00	661.47	2225073.00	1300218880	121	66	659.185	659.88	662.416	674.394	643.663	586.857
1996/05/13	665.49	672.76	663.68	666.10	3831605.00	1861909120	117	82	663.785	661.49	661.38	670.243	647.62	589.025
1996/05/14	668.58	672.44	663.34	665.41	2811698.00	1553447680	77	115	665.755	664.327	662.23	662.922	651.657	591.401
1996/05/15	665.75	682.05	664.99	682.05	2782650.00	1592160128	197	12	673.73	671.187	666.386	663.011	656.217	594.09
1996/05/16	687.51	698.37	682.27	683.07	5889047.00	3373162240	84	103	682.56	676.843	671.62	665.875	660.701	596.736
1996/05/17	685.20	712.05	682.40	711.93	4320809.00	2741274112	231	9	697.5	692.35	681.712	672.064	666.284	599.904
1996/05/20	719.19	725.16	699.36	703.08	6628097.00	4256524544	80	154	707.505	699.36	689.108	675.244	670.532	602.865
1996/05/21	701.95	707.06	660.92	661.85	4715549.00	2705860864	11	223	682.465	692.287	688.396	675.313	672.926	605.165
1996/05/22	658.14	672.61	657.42	668.62	3663837.00	1955460736	136	86	665.235	677.85	685.71	676.048	675.169	607.482
1996/05/23	668.69	670.24	641.56	642.67	3292400.00	1589859328	5	230	655.645	657.713	677.63	674.625	674.07	609.373
1996/05/24	638.75	644.91	630.42	639.80	2519110.00	1348868864	59	163	641.235	650.363	663.204	672.458	673.426	611.086
1996/05/27	639.51	642.10	635.01	637.95	1207223.00	648720832	69	155	638.875	640.14	650.178	669.643	669.943	612.503
1996/05/28	638.56	647.06	638.17	646.91	1934188.00	1088101888	186	45	642.43	641.553	647.19	667.793	665.357	613.252
1996/05/29	648.54	652.28	646.83	650.55	1417899.00	832489088	147	69	648.73	645.137	643.576	664.643	663.827	614.31
1996/05/30	650.61	650.89	634.02	636.36	1681183.00	990229056	15	223	643.455	644.607	642.314	659.972	662.923	615.588
1996/05/31	633.91	653.22	632.22	643.65	2416099.00	1744609024	186	38	640.005	643.52	643.084	653.144	662.604	616.827
1996/06/03	643.95	652.51	636.45	641.09	3233043.00	2203152640	62	174	642.37	640.367	643.712	646.945	661.094	617.959
1996/06/04	642.06	656.58	642.00	651.51	3183674.00	2173408256	144	73	646.3	645.417	644.632	645.911	660.612	619.349
1996/06/05	654.78	696.97	654.04	696.97	5991262.00	4204963584	226	22	674.24	663.19	653.916	648.746	662.397	621.567
1996/06/06	703.03	715.57	691.48	702.63	7776632.00	5499041280	56	187	699.8	683.703	667.17	654.742	664.683	623.891
1996/06/07	720.43	739.43	716.54	727.34	10691870.00	7488490496	199	44	714.985	708.98	683.908	663.496	667.977	626.642
1996/06/10	740.10	764.63	736.98	764.38	10640451.00	7040143872	142	96	745.86	731.45	708.566	676.139	672.891	630.008
1996/06/11	765.32	765.35	742.39	752.26	7705697.00	5243102720	58	173	758.32	747.993	728.716	686.674	677.234	633.081
1996/06/12	761.38	774.01	751.34	755.77	8058350.00	6013692416	118	122	754.015	757.47	740.476	697.196	680.919	636.235
1996/06/13	758.22	769.30	745.53	768.68	6929639.00	4789505024	136	108	762.225	758.903	753.686	710.428	685.2	639.552
1996/06/14	781.98	790.31	772.39	777.27	10172193.00	6797088256	162	94	772.975	767.24	763.672	723.79	688.467	643.01
1996/06/17	779.71	780.35	750.04	751.99	6021041.00	3834445056	50	205	764.63	765.98	761.194	734.88	690.912	646.041
1996/06/18	749.29	793.60	748.56	793.56	5398728.00	4415298048	222	32	772.775	774.273	769.454	749.085	697.498	649.763
1996/06/19	801.09	814.20	787.36	796.91	7345856.00	6123599872	122	125	795.235	780.82	777.682	759.079	703.912	653.653
1996/06/20	788.92	802.61	783.46	793.58	3975064.00	3413843456	74	167	795.245	794.683	782.662	768.174	711.458	657.506
1996/06/21	797.90	806.10	793.42	796.10	3773213.00	3245192960	96	131	794.84	795.53	786.428	775.05	719.273	661.541
1996/06/24	797.86	799.02	789.09	793.33	3391441.00	2662725376	90	152	794.715	794.337	794.696	777.945	727.042	665.49
1996/06/25	764.65	788.69	762.13	780.65	3668147.00	2914024704	39	210	786.99	790.027	792.114	780.784	733.729	669.064
1996/06/26	782.15	802.04	782.15	801.46	3894473.00	3212049920	216	30	791.055	791.813	793.024	785.353	741.275	673.135
1996/06/27	811.50	819.83	801.74	806.46	5731744.00	4982846464	100	152	803.96	796.19	795.6	789.131	749.779	677.226
1996/06/28	809.60	811.87	798.03	804.25	4364062.00	3788350464	97	159	805.355	804.057	797.23	791.829	757.81	681.244
1996/07/01	800.90	801.05	755.32	761.11	6027651.00	4818157056	28	233	782.68	790.607	790.786	792.741	763.81	684.22
1996/07/02	758.46	766.06	753.63	759.71	3613407.00	3182836736	113	127	760.41	775.023	786.598	789.356	769.221	687.192
1996/07/03	767.10	786.15	766.43	786.13	5436389.00	5252680704	158	85	772.92	768.983	783.532	788.278	773.679	690.66
1996/07/04	790.27	794.85	774.07	785.42	6181884.00	5794688000	83	172	785.775	777.087	779.324	787.462	777.818	694.087
1996/07/05	788.10	797.15	783.86	785.37	7135116.00	5390737920	151	107	785.395	785.64	775.548	786.389	780.719	697.453
1996/07/08	794.12	807.89	790.09	807.33	7274346.00	6439041024	87	169	796.35	792.707	784.792	787.789	782.867	701.126
1996/07/09	815.02	822.50	807.43	817.61	7673063.00	6442554880	119	133	812.47	803.437	796.372	791.485	786.135	705.008
1996/07/10	821.09	825.39	809.35	820.04	6574261.00	5225605632	179	74	818.825	814.993	803.154	793.343	789.348	708.828
1996/07/11	822.17	822.38	790.56	792.06	5395230.00	4369669632	46	205	806.05	809.903	804.482	791.903	790.517	712.14
1996/07/12	784.26	796.41	778.87	796.41	3801904.00	3300324096	103	137	794.235	802.837	806.69	791.119	791.474	715.408
1996/07/15	794.88	796.25	780.15	789.15	3665840.00	3070761728	96	155	792.78	792.54	803.054	793.923	793.332	718.259
1996/07/16	796.75	823.77	793.69	823.08	5681102.00	4628994048	248	10	806.115	802.88	804.148	800.26	794.808	721.744
1996/07/17	830.64	841.40	808.49	808.99	7192647.00	5047189504	109	149	816.035	807.073	801.938	802.546	795.412	724.831
1996/07/18	808.09	819.55	808.09	818.04	3814634.00	2761649152	183	60	813.515	816.703	807.134	805.808	796.635	727.388
1996/07/19	824.00	857.07	820.66	856.92	8602257.00	6130803200	232	26	837.48	827.983	819.236	812.963	799.676	730.792
1996/07/22	871.47	887.06	870.21	884.93	10828270.00	7864698368	220	38	870.925	853.297	838.392	820.723	804.256	733.747
1996/07/23	888.91	889.41	864.50	871.48	6847447.00	5133593088	62	199	878.205	871.11	848.072	826.11	808.797	735.961
1996/07/24	874.97	894.72	874.97	887.59	7767470.00	5857347584	217	38	879.535	881.333	863.792	832.865	813.104	739.402
1996/07/25	887.25	894.21	867.09	868.15	8224689.00	5751411200	64	192	877.87	875.74	873.814	840.474	816.188	742.964
1996/07/26	868.27	872.26	840.20	845.12	6530364.00	5100398592	45	216	856.635	866.953	871.454	845.345	818.232	746.215
1996/07/29	846.18	855.49	837.19	855.42	4168558.00	3159293952	204	52	850.27	856.23	865.552	851.972	822.948	749.284
1996/07/30	861.72	865.50	834.87	836.93	4093727.00	3169679616	38	222	846.175	845.823	858.642	853.357	826.808	752.214
1996/07/31	836.67	841.71	820.85	822.47	3568601.00	2647605504	36	227	829.7	838.273	845.618	854.705	828.625	754.9
1996/08/01	823.17	843.01	814.88	835.10	3713304.00	2784708608	176	81	828.785	831.5	839.008	856.411	831.109	757.87
1996/08/02	842.39	850.58	828.66	838.87	3918272.00	3182119424	92	162	836.985	832.147	837.758	854.606	833.784	760.827
1996/08/05	846.03	853.19	838.59	853.19	3252657.00	2427681280	205	54	846.03	842.387	837.312	851.432	836.078	763.945
1996/08/06	854.77	862.43	848.35	862.22	3764330.00	2994729728	177	85	857.705	851.427	842.37	850.506	838.308	767.225
1996/08/07	865.49	873.02	862.61	867.26	5114481.00	4086908416	136	124	864.74	860.89	851.328	848.473	840.669	770.312
1996/08/08	871.02	877.91	869.54	875.99	4467448.00	3468291328	155	109	871.625	868.49	859.506	849.257	844.865	773.528
1996/08/09	875.18	880.30	857.73	871.60	5434288.00	4120766976	133	137	873.795	871.617	866.052	851.905	848.625	776.189
1996/08/12	880.13	894.85	880.13	886.04	5292406.00	4020290816	227	39	878.82	877.877	872.622	854.967	853.469	779.238
1996/08/13	885.89	887.35	872.39	874.80	3380463.00	2591282944	41	236	880.42	877.48	875.138	858.754	856.055	782.787
1996/08/14	875.78	879.08	868.73	871.64	3066998.00	2420930304	74	197	873.22	877.493	876.014	863.671	859.188	786.171
1996/08/15	872.83	878.57	864.76	865.82	3703103.00	2915282432	62	202	868.73	870.753	873.98	866.743	861.577	789.89
1996/08/16	862.68	862.88	838.41	853.87	3927559.00	3237462528	43	234	859.845	863.777	870.434	868.243	861.424	793.458
1996/08/19	852.33	852.35	834.85	835.20	2532430.00	2118481792	49	230	844.535	851.63	860.266	866.444	858.938	796.745
1996/08/20	834.73	837.57	820.76	822.44	2715779.00	2162501120	68	198	828.82	837.17	849.794	862.466	856.486	799.671
1996/08/21	825.69	842.68	825.60	833.60	3533549.00	2859572736	244	33	828.02	830.413	842.186	859.1	853.786	802.722
1996/08/22	838.19	842.45	816.04	818.19	3002311.00	2325351424	29	249	825.895	824.743	832.66	853.32	851.289	805.752
1996/08/23	824.88	824.88	786.44	803.69	3508527.00	2808750848	44	221	810.94	818.493	822.624	846.529	849.217	808.419
1996/08/26	789.14	800.53	770.85	773.06	2941321.00	2531507968	41	233	788.375	798.313	810.196	835.231	845.099	810.619
1996/08/27	769.78	787.48	766.70	787.46	2596491.00	2036879872	221	58	780.26	788.07	803.2	826.497	842.625	812.885
1996/08/28	790.71	806.35	789.06	796.83	3499274.00	2981339648	187	89	792.145	785.783	795.846	819.016	841.344	814.549
1996/08/29	797.31	797.97	783.95	788.73	3142906.00	2101523200	85	181	792.78	791.007	789.954	811.307	839.025	815.984
1996/08/30	791.39	809.96	791.39	809.93	4664218.00	3520278528	242	36	799.33	798.497	791.202	806.913	837.578	817.361
1996/09/02	812.94	813.56	803.12	804.77	3629176.00	2662453248	96	174	807.35	801.143	797.544	803.87	835.157	818.034
1996/09/03	805.53	818.87	799.01	800.22	3634716.00	2747409152	77	185	802.495	804.973	800.096	801.648	832.057	818.833
1996/09/04	797.89	813.46	795.07	812.01	3717968.00	2971711488	190	76	806.115	805.667	803.132	799.489	829.294	819.771
1996/09/05	817.37	838.66	812.93	814.38	7055527.00	5765848576	181	89	813.195	808.87	808.262	799.108	826.214	820.532
1996/09/06	813.59	818.35	796.17	801.23	3614965.00	2980728320	47	225	807.805	809.207	806.522	798.862	822.695	820.932
1996/09/09	798.59	799.97	791.62	793.58	3603709.00	3346857984	69	206	797.405	803.063	804.284	800.914	818.073	821.625
1996/09/10	793.21	793.21	763.14	764.44	3579191.00	2940479744	22	260	779.01	786.417	797.128	798.612	812.555	821.139
1996/09/11	762.80	773.59	754.58	769.24	2902594.00	2047303936	203	64	766.84	775.753	788.574	795.853	807.435	820.678
1996/09/12	780.32	784.18	754.10	757.08	4951125.00	2106192384	71	208	763.16	763.587	777.114	792.688	801.997	820.07
1996/09/13	756.39	779.06	752.68	779.06	3294424.00	2251410432	245	33	768.07	768.46	772.68	789.601	798.257	819.786
1996/09/16	779.85	784.47	771.80	778.29	3105759.00	2737431552	69	209	778.675	771.477	769.622	786.953	795.411	819.535
1996/09/17	777.72	785.11	774.14	776.47	2825712.00	2452681216	117	149	777.38	777.94	772.028	784.578	793.113	819.466
1996/09/18	781.33	782.72	757.94	760.75	2960647.00	2503823104	37	248	768.61	771.837	770.33	779.452	789.471	818.787
1996/09/19	756.11	769.13	754.28	769.09	2047827.00	1560462848	197	71	764.92	768.77	772.732	774.923	787.016	818.164
1996/09/20	772.28	805.53	770.04	805.53	3632568.00	3292330496	260	26	787.31	778.457	778.026	775.353	787.107	818.185
1996/09/23	812.94	852.03	812.30	851.98	8750209.00	8197043712	266	21	828.755	808.867	792.764	781.193	791.054	819.7
1996/09/24	857.41	865.49	845.39	849.92	7619116.00	7256174080	103	182	850.95	835.81	807.454	789.741	794.177	821.203
1996/09/25	855.34	858.60	830.25	835.18	5269653.00	5143411712	51	235	842.55	845.693	822.34	796.335	796.094	822.021
1996/09/26	837.68	857.44	837.68	854.66	5528705.00	5380414464	255	31	844.92	846.587	839.454	806.093	799.391	823.175
1996/09/27	861.62	875.52	855.75	875.52	6779710.00	6603607040	188	83	865.09	855.12	853.452	815.739	802.67	824.677
1996/10/03	887.85	891.70	864.67	865.48	5855274.00	5381838336	132	152	870.5	865.22	856.152	824.458	805.706	825.647
1996/10/04	864.19	869.65	855.78	863.45	3849198.00	3383326976	110	166	864.465	868.15	858.858	833.156	808.867	826.411
1996/10/07	866.07	869.87	852.83	864.66	4401367.00	3441939968	134	144	864.055	864.53	864.754	843.547	811.5	827.154
1996/10/08	869.07	882.08	865.42	877.60	5362931.00	4351186944	196	77	871.13	868.57	869.342	854.398	814.661	828.58
1996/10/09	882.18	883.62	865.56	874.01	5107229.00	4186830336	63	226	875.805	872.09	869.04	861.246	818.299	829.873
1996/10/10	878.05	904.13	877.33	904.09	9745683.00	6927798784	273	19	889.05	885.233	876.762	866.457	823.825	831.789
1996/10/11	909.06	912.00	898.71	909.89	11252541.00	7461778432	134	157	906.99	895.997	886.05	872.454	831.097	833.236
1996/10/14	919.70	943.55	919.70	940.78	12502361.00	8757552128	227	58	925.335	918.253	901.274	883.014	839.674	835.432
1996/10/15	943.80	944.93	925.66	937.29	8655866.00	6613727232	115	179	939.035	929.32	913.212	891.277	848.685	837.42
1996/10/16	944.34	953.40	921.14	933.88	8499454.00	6656883712	87	204	935.585	937.317	925.186	897.113	856.426	838.703
1996/10/17	931.11	952.45	928.08	952.32	8331416.00	6656016384	197	87	943.1	941.163	934.832	905.797	865.128	839.826
1996/10/18	960.55	968.21	937.77	939.93	9963989.00	7532118016	73	219	946.125	942.043	940.84	913.445	873.3	840.966
1996/10/21	943.02	964.43	943.02	964.39	7409761.00	5486589440	219	69	952.16	952.213	945.562	923.418	883.482	842.247
1996/10/22	952.93	978.97	943.02	976.47	10114056.00	7290778624	134	152	970.43	960.263	953.398	933.305	893.852	844.052
1996/10/23	989.32	1011.13	986.72	1010.83	14262611.00	10831932416	277	16	993.65	983.897	968.788	946.987	904.117	846.814
1996/10/24	1017.45	1020.97	1004.36	1007.91	11165095.00	9329883136	109	178	1009.37	998.403	979.906	957.369	911.913	849.355
1996/10/25	1006.30	1016.90	994.82	1012.67	11273986.00	9575816192	202	97	1010.29	1010.47	994.454	967.647	920.05	852.284
1996/10/28	1001.22	1026.84	1000.07	1022.86	10295493.00	8544877056	223	78	1017.765	1014.48	1006.148	975.855	929.435	855.624
1996/10/29	1032.61	1038.81	1013.49	1017.51	11142887.00	9390301184	86	208	1020.185	1017.68	1014.356	983.877	937.577	858.664
1996/10/30	1017.06	1022.02	955.23	958.93	8913422.00	7165048320	23	272	988.22	999.767	1003.976	986.382	941.747	860.665
1996/10/31	972.16	983.22	949.59	976.71	7183930.00	5587136000	251	43	967.82	984.383	997.736	988.821	947.309	862.724
1996/11/01	935.17	962.11	906.96	930.79	7974746.00	5480915968	30	273	953.75	955.477	981.36	987.907	950.676	863.867
1996/11/04	930.99	947.87	929.73	945.11	5628501.00	3670398464	235	52	937.95	950.87	965.81	985.979	954.698	865.164
1996/11/05	947.44	950.36	922.66	928.02	5038554.00	3706333440	56	247	936.565	934.64	947.912	981.134	957.219	866.031
1996/11/06	925.75	928.46	896.87	915.05	3971998.00	2900813568	61	245	921.535	929.393	939.136	971.556	959.271	866.755
1996/11/07	919.95	931.60	915.62	928.14	3494760.00	2960240640	246	57	921.595	923.737	929.422	963.579	960.474	867.457
1996/11/08	927.24	927.38	911.91	919.67	3054419.00	2650845440	96	205	923.905	920.953	927.198	954.279	960.963	868.205
1996/11/11	923.36	933.96	922.19	933.96	3631432.00	3095740928	252	57	926.815	927.257	924.968	945.389	960.622	869.244
1996/11/12	937.69	949.24	928.97	943.00	4937158.00	3588525568	164	136	938.48	932.21	927.964	937.938	960.907	870.53
1996/11/13	945.97	951.09	932.93	940.52	4520259.00	3506058496	118	187	941.76	939.16	933.058	936.097	961.24	871.974
1996/11/14	944.46	957.60	943.60	953.19	5539152.00	4414774784	240	66	946.855	945.57	938.068	933.745	961.283	873.941
1996/11/15	951.51	958.61	943.80	950.82	5509857.00	4914051584	82	226	952.005	948.177	944.298	935.748	961.828	876.08
1996/11/18	952.72	1004.94	948.81	1004.68	8278961.00	7208801280	299	17	977.75	969.563	958.442	941.705	963.842	878.932
1996/11/19	1019.61	1047.39	1008.23	1015.95	12890007.00	10483051520	219	91	1010.315	990.483	973.032	950.498	965.816	882.228
1996/11/20	1010.81	1018.89	992.26	1014.92	8541934.00	7033766912	137	185	1015.435	1011.85	987.912	960.485	966.021	885.748
1996/11/21	1018.05	1025.56	937.84	940.77	8714657.00	6921270784	34	289	977.845	990.547	985.428	961.748	962.664	888.543
1996/11/22	928.51	952.02	919.60	951.83	6362316.00	4318191616	198	111	946.3	969.173	985.63	964.964	959.622	891.283
1996/11/25	948.58	976.55	938.80	976.55	6440177.00	4709915136	282	39	964.19	956.383	980.004	969.223	957.306	894.278
1996/11/26	981.46	985.13	957.80	967.58	6201207.00	5166540288	97	222	972.065	965.32	970.33	971.681	954.81	897.259
1996/11/27	966.93	987.18	960.45	980.38	5476056.00	4615035904	241	76	973.98	974.837	963.422	975.667	955.882	900.1
1996/11/28	983.01	1002.54	978.50	992.63	7510755.00	6001409536	236	84	986.505	980.197	973.794	979.611	956.678	903.231
1996/11/29	997.85	1037.15	997.83	1032.93	13130487.00	9572855808	290	34	1012.78	1001.98	990.014	987.822	961.785	907.109
